Country,Track Identifier,Media type,Date Played,Hours,Play Duration Milliseconds,End Reason Type,Source Type,Play Count,Skip Count,Ignore For Recommendations,Track Reference,Track Description,Date Played_parsed
Japan,297313686,AUDIO,20260128,13,0,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,IPHONE,0,1,False,297313686.0,HY - 366日,2026-01-28
Japan,1536279649,AUDIO,20260128,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1536279649.0,Chara - やさしい気持ち,2026-01-28
Japan,925252943,AUDIO,20260128,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,925252943.0,SEKAI NO OWARI - Dragon Night,2026-01-28
Japan,1152850819,AUDIO,20260128,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1152850819.0,m-flo - come again,2026-01-28
Japan,263615574,AUDIO,20260128,14,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,263615574.0,Chiharu Matsuyama - 大空と大地の中で,2026-01-28
Japan,1758304687,AUDIO,20260128,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1758304687.0,Ozawa Kenji - Konyawa Boogie Back (feat. Scha Dara Parr) [Nice Vocal / 2024 Remaster],2026-01-28
Japan,299703401,AUDIO,20260128,14,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,299703401.0,Ayumi Ishida - ブルー・ライト・ヨコハマ,2026-01-28
Japan,1536888073,AUDIO,20260128,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1536888073.0,桑名 正博 - セクシャルバイオレット No.1,2026-01-28
Japan,261393377,AUDIO,20260128,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,261393377.0,UA - Jonetsu,2026-01-28
Japan,1443062753,AUDIO,20260128,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1443062753.0,Masaharu Fukuyama - Sakurazaka,2026-01-28
Japan,1536721430,AUDIO,20260128,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1536721430.0,渡辺真知子 - かもめが翔んだ日,2026-01-28
Japan,1536260381,AUDIO,20260128,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1536260381.0,Ikimonogakari - じょいふる,2026-01-28
Japan,423534209,AUDIO,20260128,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,423534209.0,Rekishi - きらきら武士 feat. Deyonná,2026-01-28
Japan,1485856827,AUDIO,20260128,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1485856827.0,ARASHI - A・RA・SHI,2026-01-28
Japan,1538275575,AUDIO,20260128,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1538275575.0,Shota Shimizu - Good Life,2026-01-28
Japan,1440763351,AUDIO,20260128,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1440763351.0,Hikaru Utada - Automatic (Remastered 2014),2026-01-28
Japan,1445016747,AUDIO,20260128,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1445016747.0,Hata Motohiro - Himawari No Yakusoku,2026-01-28
Japan,1445117058,AUDIO,20260128,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1445117058.0,Hiroko Yakushimaru - Sailor Fukuto Kikanju,2026-01-28
Japan,1592059227,AUDIO,20260128,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1592059227.0,Alisa Mizuki - Too Shy Shy Boy!,2026-01-28
Japan,1536002900,AUDIO,20260128,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1536002900.0,MISIA - Everything,2026-01-28
Japan,316684065,AUDIO,20260128,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,316684065.0,SPEED - Go! Go! Heaven,2026-01-28
Japan,299045015,AUDIO,20260128,14,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,299045015.0,Sachiko Kobayashi - おもいで酒,2026-01-28
Japan,1537344350,AUDIO,20260128,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1537344350.0,Tamio Okuda - 愛のために,2026-01-28
Japan,1485858696,AUDIO,20260128,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1485858696.0,ARASHI - Wish,2026-01-28
Japan,217905626,AUDIO,20260128,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,217905626.0,Kosaku Dan - 君といつまでも,2026-01-28
Japan,706248781,AUDIO,20260128,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,706248781.0,Ryoko Hirosue - MajiでKoiする5秒前,2026-01-28
Japan,463999395,AUDIO,20260128,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,463999395.0,sakanaction - Identity,2026-01-28
Japan,259906089,AUDIO,20260128,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,259906089.0,MONKEY MAJIK - Sorawamarude,2026-01-28
Japan,307224652,AUDIO,20260128,14,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,307224652.0,The Alfee - 星空のディスタンス,2026-01-28
Japan,699570073,AUDIO,20260128,14,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,699570073.0,Mina Aoe - Isezakicho Blues,2026-01-28
Japan,903273561,AUDIO,20260128,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,903273561.0,Akina Nakamori - 飾りじゃないのよ涙は (2012 Remaster),2026-01-28
Japan,1537253742,AUDIO,20260128,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1537253742.0,Kana Nishino - トリセツ,2026-01-28
Japan,1308747936,AUDIO,20260128,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1308747936.0,Eisaku Ohkawa - さざんかの宿,2026-01-28
Japan,1456063581,AUDIO,20260128,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1456063581.0,back number - Happy Birthday,2026-01-28
Japan,1535805078,AUDIO,20260128,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1535805078.0,kokua - Progress,2026-01-28
Japan,276090550,AUDIO,20260128,14,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,276090550.0,山本リンダ - どうにもとまらない,2026-01-28
Japan,1537263916,AUDIO,20260128,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1537263916.0,Porno Graffitti - アポロ,2026-01-28
Japan,1286267296,AUDIO,20260128,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1286267296.0,"My Little Lover - Hello, Again",2026-01-28
Japan,1490071399,AUDIO,20260128,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1490071399.0,Tunnels - ガラガラヘビがやってくる,2026-01-28
Japan,1536380727,AUDIO,20260128,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1536380727.0,Asian Kung-Fu Generation - ソラニン,2026-01-28
Japan,1536210997,AUDIO,20260128,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1536210997.0,PUFFY - これが私の生きる道,2026-01-28
Japan,1241842848,AUDIO,20260128,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1241842848.0,イモ欽トリオ - ハイスクールララバイ,2026-01-28
Japan,200656639,AUDIO,20260128,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,200656639.0,BoA - Valenti,2026-01-28
Japan,1221756109,AUDIO,20260128,14,0,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,IPHONE,0,1,False,1221756109.0,Sayuri Ishikawa - 天城越え,2026-01-28
Japan,724607777,AUDIO,20260128,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,724607777.0,Original Love - Asahi No Ataru Michi - As Time Goes By,2026-01-28
Japan,288349228,AUDIO,20260128,14,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,288349228.0,Kazuo Funaki - 高校三年生,2026-01-28
Japan,1535530838,AUDIO,20260128,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1535530838.0,JUJU - 明日がくるなら original duet version (with JAY'ED),2026-01-28
Japan,1839481746,AUDIO,20260129,"14, 15",1706417,NATURAL_END_OF_TRACK,IPHONE,6,2,False,1839481746.0,"Saucy Dog - Ah,Mou.",2026-01-29
Japan,258347756,AUDIO,20260129,"16, 17",1685122,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,IPHONE,6,1,False,258347756.0,吉幾三 - 俺ら東京さ行ぐだ,2026-01-29
Japan,1083422439,AUDIO,20260129,"7, 13",1171722,NATURAL_END_OF_TRACK,IPHONE,5,0,False,1083422439.0,Keisuke Kuwata - Naminori Johnny,2026-01-29
Japan,1443292276,AUDIO,20260129,"15, 17",544225,NATURAL_END_OF_TRACK,IPHONE,2,0,False,1443292276.0,TEE - Baby I Love You (feat. Che'Nelle),2026-01-29
Japan,1109986324,AUDIO,20260129,"16, 17",538578,NATURAL_END_OF_TRACK,IPHONE,2,1,False,1109986324.0,aiko - カブトムシ,2026-01-29
Japan,1536258603,AUDIO,20260129,"15, 17",523842,NATURAL_END_OF_TRACK,IPHONE,2,1,False,1536258603.0,Crystal Kay - 恋におちたら,2026-01-29
Japan,1538275193,AUDIO,20260129,"16, 18",512573,NATURAL_END_OF_TRACK,IPHONE,2,0,False,1538275193.0,Shota Shimizu - 君が好き,2026-01-29
Japan,1114675537,AUDIO,20260129,"15, 18",499810,NATURAL_END_OF_TRACK,IPHONE,2,0,False,1114675537.0,Sakura Fujiwara - Soup,2026-01-29
Japan,1537250293,AUDIO,20260129,"16, 17",465838,NATURAL_END_OF_TRACK,IPHONE,2,0,False,1537250293.0,Kana Nishino - GO FOR IT !!,2026-01-29
Japan,1451567755,AUDIO,20260129,"15, 18",437259,PLAYBACK_SUSPENDED,IPHONE,2,0,False,1451567755.0,back number - Kimino Koibitoni Nattara,2026-01-29
Japan,1498874143,AUDIO,20260129,17,383499,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1498874143.0,ACE COLLECTION - Nanajuuoku Ni Tadahitotsu No Kiseki,2026-01-29
Japan,1872058048,AUDIO,20260129,15,299882,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,IPHONE,2,1,False,1872058048.0,MORE STAR - 大人未満,2026-01-29
Japan,1537253200,AUDIO,20260129,15,295108,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1537253200.0,Kana Nishino - もしも運命の人がいるのなら,2026-01-29
Japan,1451567963,AUDIO,20260129,17,292480,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1451567963.0,back number - Takaneno Hanakosan,2026-01-29
Japan,1497106868,AUDIO,20260129,18,289851,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1497106868.0,ARASHI - Love so sweet,2026-01-29
Japan,1442662527,AUDIO,20260129,22,287780,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1442662527.0,Noriyuki Makihara - Hatomame -Say Hello To The World.-,2026-01-29
Japan,1451570480,AUDIO,20260129,15,286029,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1451570480.0,back number - Hanataba,2026-01-29
Japan,1441018140,AUDIO,20260129,16,283236,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1441018140.0,"Mrs. GREEN APPLE - Love Me, Love You",2026-01-29
Japan,1063971660,AUDIO,20260129,"16, 18",279809,NATURAL_END_OF_TRACK,IPHONE,1,1,False,1063971660.0,Sakura Fujiwara - Kawaii,2026-01-29
Japan,1497127935,AUDIO,20260129,18,267062,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1497127935.0,ARASHI - WISH,2026-01-29
Japan,1538281374,AUDIO,20260129,16,262002,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1538281374.0,Shota Shimizu - My Boo,2026-01-29
Japan,1551664064,AUDIO,20260129,15,260932,OTHER,IPHONE,1,0,False,1551664064.0,aimyon - On a Cherry Blossom Night,2026-01-29
Japan,1488149322,AUDIO,20260129,17,260896,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1488149322.0,Takako Matsu & Yoh Yoshida - Show Yourself,2026-01-29
Japan,1537253742,AUDIO,20260129,18,260528,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1537253742.0,Kana Nishino - トリセツ,2026-01-29
Japan,1445116946,AUDIO,20260129,15,257403,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1445116946.0,TEE - Baby I Love You,2026-01-29
Japan,317854200,AUDIO,20260129,"16, 18",256154,NATURAL_END_OF_TRACK,IPHONE,1,1,False,317854200.0,Kaela Kimura - Butterfly,2026-01-29
Japan,1838917536,AUDIO,20260129,18,247975,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1838917536.0,ONE OK ROCK - Kagerou,2026-01-29
Japan,1485856151,AUDIO,20260129,"15, 17",246826,NATURAL_END_OF_TRACK,IPHONE,1,1,False,1485856151.0,ARASHI - Bittersweet,2026-01-29
Japan,1538148671,AUDIO,20260129,18,239825,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1538148671.0,Ami Sakaguchi - 好-じょし-,2026-01-29
Japan,1751409888,AUDIO,20260129,16,227173,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1751409888.0,=LOVE - 絶対アイドル辞めないで,2026-01-29
Japan,1417013554,AUDIO,20260129,15,225907,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1417013554.0,Nissy - トリコ,2026-01-29
Japan,1710779605,AUDIO,20260129,"16, 17",222700,NATURAL_END_OF_TRACK,IPHONE,1,1,False,1710779605.0,Airi Suzuki - 最強の推し!,2026-01-29
Japan,1488149325,AUDIO,20260129,17,216747,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1488149325.0,Sayaka Kanda - The Next Right Thing,2026-01-29
Japan,985976849,AUDIO,20260129,17,215465,NATURAL_END_OF_TRACK,IPHONE,1,0,False,985976849.0,HIRAIDAI - 星にのせて,2026-01-29
Japan,1251257550,AUDIO,20260129,16,210335,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1251257550.0,Koresawa - あたしを彼女にしたいなら,2026-01-29
Japan,1537391605,AUDIO,20260129,15,209965,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1537391605.0,YUI - CHE.R.RY,2026-01-29
Japan,1143992597,AUDIO,20260129,16,207341,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1143992597.0,Aimer - カタオモイ,2026-01-29
Japan,1809726969,AUDIO,20260129,15,207097,NATURAL_END_OF_TRACK,IPHONE,1,1,False,1809726969.0,iLiFE! - アイドルライフエクストラパック,2026-01-29
Japan,1677730619,AUDIO,20260129,15,201857,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1677730619.0,Koresawa - My Life,2026-01-29
Japan,1550260188,AUDIO,20260129,18,191452,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1550260188.0,HIRAIDAI - Romeo+Juliet -Love goes on-,2026-01-29
Japan,735813931,AUDIO,20260129,18,189171,NATURAL_END_OF_TRACK,IPHONE,1,0,False,735813931.0,SHISHAMO - 僕に彼女ができたんだ,2026-01-29
Japan,1796301111,AUDIO,20260129,16,185603,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1796301111.0,King & Prince - HEART,2026-01-29
Japan,1488149101,AUDIO,20260129,17,180693,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1488149101.0,Shinichiro Hara - Lost in the Woods,2026-01-29
Japan,1577551340,AUDIO,20260129,15,180152,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,False,1577551340.0,Uru - Love Song,2026-01-29
Japan,1526799849,AUDIO,20260129,18,174406,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1526799849.0,HIRAIDAI - GIRL FRIEND,2026-01-29
Japan,1811949264,AUDIO,20260129,4,64198,PLAYBACK_MANUALLY_PAUSED,IPHONE,1,0,False,1811949264.0,SixTONES - JAPONICA STYLE,2026-01-29
Japan,1594108713,AUDIO,20260129,17,48000,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,False,1594108713.0,Mosawo - カラメル,2026-01-29
Japan,1567148511,AUDIO,20260129,16,42799,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,False,1567148511.0,HIRAIDAI - Buddy,2026-01-29
Japan,1475399556,AUDIO,20260129,16,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1475399556.0,Plue - ラストシーン,2026-01-29
Japan,1496731154,AUDIO,20260129,16,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1496731154.0,Macaroni Empitsu - 恋人ごっこ,2026-01-29
Japan,1281857553,AUDIO,20260129,16,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1281857553.0,"Leo Ieiri, Sakurako Ohara & Sakura Fujiwara - Koinohajimari",2026-01-29
Japan,1763577076,AUDIO,20260129,16,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1763577076.0,Koresawa - Dear ex-girlfriends,2026-01-29
Japan,1488149327,AUDIO,20260129,17,0,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,IPHONE,0,1,False,1488149327.0,Mizuki Nakamoto - Into the Unknown,2026-01-29
Japan,1488149082,AUDIO,20260129,17,0,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,IPHONE,0,1,False,1488149082.0,Shunsuke Takeuchi - When I Am Older,2026-01-29
Japan,1811936071,AUDIO,20260130,"9, 15",501113,NATURAL_END_OF_TRACK,IPHONE,2,0,False,1811936071.0,SixTONES - わたし,2026-01-30
Japan,1811949813,AUDIO,20260130,"9, 11",465103,NATURAL_END_OF_TRACK,IPHONE,2,0,False,1811949813.0,SixTONES - NEW ERA,2026-01-30
Japan,1867177273,AUDIO,20260130,"6, 16",448098,NATURAL_END_OF_TRACK,IPHONE,2,0,False,1867177273.0,SixTONES - Amazing!!!!!!,2026-01-30
Japan,1811949454,AUDIO,20260130,"9, 12",369252,NATURAL_END_OF_TRACK,IPHONE,2,0,False,1811949454.0,SixTONES - Special Order,2026-01-30
Japan,1811949375,AUDIO,20260130,11,318133,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1811949375.0,SixTONES - Imitation Rain,2026-01-30
Japan,1811949499,AUDIO,20260130,16,278887,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1811949499.0,SixTONES - We can't go back,2026-01-30
Japan,1811949645,AUDIO,20260130,9,277602,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1811949645.0,SixTONES - Strawberry Breakfast,2026-01-30
Japan,1811950122,AUDIO,20260130,10,274634,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1811950122.0,SixTONES - Never Ending Love,2026-01-30
Japan,1811949785,AUDIO,20260130,19,274240,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1811949785.0,SixTONES - ST,2026-01-30
Japan,1811949346,AUDIO,20260130,18,270260,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1811949346.0,SixTONES - 僕が僕じゃないみたいだ (Dramatic Rearrange),2026-01-30
Japan,1811949567,AUDIO,20260130,11,266516,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1811949567.0,SixTONES - Call me,2026-01-30
Japan,1811949801,AUDIO,20260130,14,260592,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1811949801.0,SixTONES - Lifetime,2026-01-30
Japan,1811949260,AUDIO,20260130,11,256551,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1811949260.0,SixTONES - Everlasting,2026-01-30
Japan,1811935670,AUDIO,20260130,16,252227,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1811935670.0,SixTONES - バリア,2026-01-30
Japan,1811949324,AUDIO,20260130,10,251079,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1811949324.0,SixTONES - CREAK,2026-01-30
Japan,1811935300,AUDIO,20260130,14,249277,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1811935300.0,SixTONES - Gum Tape,2026-01-30
Japan,1811936020,AUDIO,20260130,13,248627,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1811936020.0,SixTONES - 音色,2026-01-30
Japan,1811936091,AUDIO,20260130,15,247921,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1811936091.0,SixTONES - 人人人,2026-01-30
Japan,1811949510,AUDIO,20260130,12,246160,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1811949510.0,SixTONES - こっから -Old School Breakin' Remix-,2026-01-30
Japan,1811949787,AUDIO,20260130,15,245587,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1811949787.0,SixTONES - NAVIGATOR,2026-01-30
Japan,1811936135,AUDIO,20260130,18,244563,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1811936135.0,SixTONES - 共鳴 -Brave Marching Band Remix-,2026-01-30
Japan,1811948977,AUDIO,20260130,17,242826,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1811948977.0,SixTONES - Waves Crash,2026-01-30
Japan,1811935332,AUDIO,20260130,13,240475,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1811935332.0,SixTONES - ここに帰ってきて,2026-01-30
Japan,1811935430,AUDIO,20260130,10,237438,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1811935430.0,SixTONES - こっから,2026-01-30
Japan,1811935159,AUDIO,20260130,19,229158,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1811935159.0,SixTONES - オンガク,2026-01-30
Japan,1811949343,AUDIO,20260130,18,226256,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1811949343.0,SixTONES - Telephone,2026-01-30
Japan,1811936213,AUDIO,20260130,13,225843,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1811936213.0,SixTONES - ふたり,2026-01-30
Japan,1811949642,AUDIO,20260130,16,223386,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1811949642.0,SixTONES - FIREWORKS,2026-01-30
Japan,1811949943,AUDIO,20260130,16,223269,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1811949943.0,SixTONES - 僕が僕じゃないみたいだ,2026-01-30
Japan,1811949435,AUDIO,20260130,19,223153,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1811949435.0,SixTONES - 共鳴,2026-01-30
Japan,1811949863,AUDIO,20260130,16,222037,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1811949863.0,SixTONES - RAM-PAM-PAM,2026-01-30
Japan,1811949588,AUDIO,20260130,13,221734,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1811949588.0,"SixTONES - ""Laugh"" In the LIFE",2026-01-30
Japan,1811936187,AUDIO,20260130,12,221212,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1811936187.0,SixTONES - PARTY PEOPLE,2026-01-30
Japan,1811949620,AUDIO,20260130,10,214678,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1811949620.0,SixTONES - うやむや,2026-01-30
Japan,1811949805,AUDIO,20260130,12,213524,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1811949805.0,SixTONES - フィギュア,2026-01-30
Japan,1811949225,AUDIO,20260130,17,210721,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1811949225.0,SixTONES - S.I.X,2026-01-30
Japan,1811936301,AUDIO,20260130,10,209853,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1811936301.0,SixTONES - Chillin' with you,2026-01-30
Japan,1811949266,AUDIO,20260130,12,207994,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1811949266.0,SixTONES - マスカラ,2026-01-30
Japan,1811935410,AUDIO,20260130,11,205296,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1811935410.0,SixTONES - アンセム,2026-01-30
Japan,1811935464,AUDIO,20260130,10,203989,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1811935464.0,SixTONES - ABARERO,2026-01-30
Japan,1811935993,AUDIO,20260130,15,197613,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1811935993.0,SixTONES - シアター,2026-01-30
Japan,1811935482,AUDIO,20260130,9,197602,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1811935482.0,SixTONES - GONG,2026-01-30
Japan,1811950156,AUDIO,20260130,12,194145,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1811950156.0,SixTONES - Love is...,2026-01-30
Japan,1811935884,AUDIO,20260130,17,188052,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1811935884.0,SixTONES - Only Holy,2026-01-30
Japan,1811935696,AUDIO,20260130,19,185707,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1811935696.0,SixTONES - Boom-Pow-Wow!,2026-01-30
Japan,1811936151,AUDIO,20260130,10,183474,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1811936151.0,SixTONES - 君がいない,2026-01-30
Japan,1815881824,AUDIO,20260130,17,175229,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1815881824.0,SixTONES - BOYZ,2026-01-30
Japan,1811935313,AUDIO,20260130,18,174855,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1811935313.0,SixTONES - DRAMA,2026-01-30
Japan,1811935258,AUDIO,20260130,18,157450,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1811935258.0,SixTONES - THE BALLERS,2026-01-30
Japan,1811935952,AUDIO,20260130,12,151985,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1811935952.0,SixTONES - Tu-tu-lu,2026-01-30
Japan,1811935338,AUDIO,20260130,19,86907,PLAYBACK_SUSPENDED,IPHONE,1,0,False,1811935338.0,SixTONES - STAMP IT,2026-01-30
Japan,1829673897,AUDIO,20260130,10,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1829673897.0,SixTONES - 恋のバタリアン,2026-01-30
Japan,1811949264,AUDIO,20260131,"5, 11",385223,NATURAL_END_OF_TRACK,IPHONE,2,0,False,1811949264.0,SixTONES - JAPONICA STYLE,2026-01-31
Japan,1811950223,AUDIO,20260131,11,339464,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1811950223.0,SixTONES - ガラス花,2026-01-31
Japan,1829673707,AUDIO,20260131,10,313501,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1829673707.0,SixTONES - Fiesta,2026-01-31
Japan,1811935798,AUDIO,20260131,11,289827,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1811935798.0,SixTONES - Outrageous,2026-01-31
Japan,1811949645,AUDIO,20260131,10,278091,NATURAL_END_OF_TRACK,IPHONE,2,0,False,1811949645.0,SixTONES - Strawberry Breakfast,2026-01-31
Japan,1811949867,AUDIO,20260131,23,252263,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1811949867.0,SixTONES - NEW WORLD,2026-01-31
Japan,1823132191,AUDIO,20260131,11,219822,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1823132191.0,SixTONES - Stargaze,2026-01-31
Japan,1811950111,AUDIO,20260131,10,218898,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1811950111.0,SixTONES - NAVIGATOR (H ZETTRIO Crossover Rearrange),2026-01-31
Japan,1811935482,AUDIO,20260131,10,217118,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1811935482.0,SixTONES - GONG,2026-01-31
Japan,1811935274,AUDIO,20260131,11,202448,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1811935274.0,SixTONES - Something from Nothing,2026-01-31
Japan,1811935378,AUDIO,20260131,23,196488,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1811935378.0,SixTONES - セピア,2026-01-31
Japan,1811949328,AUDIO,20260131,10,192055,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1811949328.0,SixTONES - FASHION,2026-01-31
